날짜,종가,거래량,기관합계,개인,외국인합계
2002-03-05,38474,248387247,-1094300.0,5382160.0,-4287860.0
2002-03-06,41222,420436428,2299438.0,-1991338.0,-308100.0
2002-03-07,35038,295816138,-251570.0,-2560110.0,2811680.0
2002-03-08,34057,234779515,819100.0,-562400.0,-256700.0
2002-03-11,31603,179223458,-826383.0,866463.0,-40080.0
2002-03-12,32487,213175457,792350.0,-250320.0,-542030.0
2002-03-13,31898,126732625,-475180.0,2139310.0,-1664130.0
2002-03-14,33272,181569821,-2693793.0,2644123.0,49670.0
2002-03-15,32683,134854458,-1435040.0,6124600.0,-4689560.0
2002-03-18,31014,175640707,-1583198.0,2765848.0,-1182650.0
2002-03-19,30327,122290347,383640.0,-591840.0,208200.0
2002-03-20,28659,135369474,536160.0,-396920.0,-139240.0
2002-03-21,27677,131607789,1146990.0,-257260.0,-889730.0
2002-03-22,29837,137375665,116430.0,-166490.0,50060.0
2002-03-25,28757,72462187,-108650.0,1140.0,107510.0
2002-03-26,28561,55115871,582100.0,-149085.0,-433015.0
2002-03-27,28855,143148629,348828.0,-376608.0,27780.0
2002-03-28,30524,212858314,-111130.0,476850.0,-365720.0
2002-03-29,28266,98908495,57960.0,-566835.0,508875.0
2002-04-01,27775,69769811,-1397890.0,1896040.0,-498150.0
2002-04-02,27088,83103788,1381760.0,-1556410.0,174650.0
2002-04-03,26892,71391216,1274280.0,-1603690.0,329410.0
2002-04-04,26892,80463948,455060.0,-1893640.0,1438580.0
2002-04-08,26205,77962838,-2490.0,1436410.0,-1433920.0
2002-04-09,24929,83459283,-243340.0,-129810.0,373150.0
2002-04-10,24929,113990523,267290.0,7086800.0,-7354090.0
2002-04-11,24831,70213647,-1427810.0,1660120.0,-232310.0
2002-04-12,28462,271440936,-4616162.0,5481942.0,-865780.0
2002-04-15,27579,247267793,-2340.0,-2175510.0,2177850.0
2002-04-16,26794,108667187,-249960.0,-1212890.0,1462850.0
2002-04-17,26696,82304615,1717260.0,-2858140.0,1140880.0
2002-04-18,25812,76812910,349765.0,-196925.0,-152840.0
2002-04-19,24733,77686731,-405340.0,944070.0,-538730.0
2002-04-22,23064,145252045,373440.0,-463360.0,89920.0
2002-04-23,19727,160970234,1792470.0,-1676570.0,-115900.0
2002-04-24,21200,200736661,1022530.0,-2391580.0,1369050.0
2002-04-25,19825,115245081,197130.0,-3150800.0,2953670.0
